ToyConveyor_1,1649203744.144,207.2987,238.0909
ToyConveyor_1,1649203744.465,276.1283,235.2824
ToyConveyor_1,1649203744.775,221.6236,230.8246
ToyConveyor_1,1649203745.063,189.13,225.0492
ToyConveyor_1,1649203745.37,192.765,214.7924
ToyConveyor_1,1649203745.665,187.5681,205.6286
ToyConveyor_1,1649203745.948,155.297,191.4775
ToyConveyor_1,1649203746.21,152.1371,180.3211
ToyConveyor_1,1649203746.475,122.0056,175.2044
ToyConveyor_1,1649203746.736,103.4639,163.7824
ToyConveyor_1,1649203746.995,104.2382,154.1796
ToyConveyor_1,1649203747.244,59.2167,145.5744
ToyConveyor_1,1649203747.505,123.6637,139.0094
ToyConveyor_1,1649203747.745,64.1669,137.7892
ToyConveyor_1,1649203748.019,52.4799,129.982
ToyConveyor_1,1649203748.264,68.8734,130.1274
ToyConveyor_1,1649203748.533,64.5289,124.3452
ToyConveyor_1,1649203748.775,69.25,123.2829
ToyConveyor_1,1649203749.032,48.4855,119.7319
ToyConveyor_1,1649203749.278,56.4334,116.5874
ToyConveyor_1,1649203749.533,49.3968,118.2211
ToyConveyor_1,1649203749.782,43.8014,116.1483
ToyConveyor_1,1649203750.031,54.9667,121.0388
ToyConveyor_1,1649203750.282,47.6168,113.7818
ToyConveyor_1,1649203750.534,54.5372,114.7849
ToyConveyor_1,1649203750.785,41.6106,113.0888
ToyConveyor_1,1649203751.048,36.177,112.2295
ToyConveyor_1,1649203751.308,39.7005,109.9302
ToyConveyor_1,1649203751.558,69.2494,108.8414
ToyConveyor_1,1649203751.817,42.7738,107.0321
ToyConveyor_1,1649203752.093,50.6711,106.0114
ToyConveyor_1,1649203752.335,37.9743,102.239
ToyConveyor_1,1649203752.587,42.0314,102.1026
ToyConveyor_1,1649203752.845,34.2706,102.7086
ToyConveyor_1,1649203753.092,64.0973,103.2898
ToyConveyor_1,1649203753.344,33.6243,102.1849
ToyConveyor_1,1649203753.593,35.1101,101.5647
ToyConveyor_1,1649203753.842,53.3807,97.6589
ToyConveyor_1,1649203754.112,43.2123,97.3518
ToyConveyor_1,1649203754.387,46.39,97.1887
ToyConveyor_1,1649203754.658,27.7566,98.5893
ToyConveyor_1,1649203754.922,32.7081,98.6944
ToyConveyor_1,1649203755.216,83.3336,96.3816
ToyConveyor_1,1649203755.487,34.751,95.1788
ToyConveyor_1,1649203755.771,33.1705,92.1022
ToyConveyor_1,1649203756.034,23.4943,94.1692
ToyConveyor_1,1649203756.282,68.7653,94.6119
ToyConveyor_1,1649203756.525,40.3052,94.6417
ToyConveyor_1,1649203756.831,32.8592,91.2368
ToyConveyor_1,1649203757.128,33.8148,93.9783
ToyConveyor_1,1649203757.435,37.4997,98.1174
ToyConveyor_1,1649203757.682,60.5443,93.0047
ToyConveyor_1,1649203757.932,32.5384,91.9317
ToyConveyor_1,1649203758.179,28.7067,91.9508
ToyConveyor_1,1649203758.446,38.1656,90.5354
ToyConveyor_1,1649203758.707,39.7707,91.3087
ToyConveyor_1,1649203758.962,31.4141,90.5859
ToyConveyor_1,1649203759.207,31.8681,89.3493
ToyConveyor_1,1649203759.462,35.6805,88.4803
ToyConveyor_1,1649203759.708,81.5734,90.8071
ToyConveyor_1,1649203759.97,37.9482,90.7966
ToyConveyor_1,1649203760.246,27.4529,89.171
ToyConveyor_1,1649203760.522,63.9254,88.7179
ToyConveyor_1,1649203760.8,32.2023,89.3093
ToyConveyor_1,1649203761.085,39.9809,89.8021
ToyConveyor_1,1649203761.351,39.7906,90.7722
ToyConveyor_1,1649203761.636,24.2147,88.2179
ToyConveyor_1,1649203761.92,23.4632,86.7087
ToyConveyor_1,1649203762.183,37.9298,89.4229
ToyConveyor_1,1649203762.449,35.384,88.7036
ToyConveyor_1,1649203762.704,49.645,87.0179
ToyConveyor_1,1649203762.958,37.6147,87.1732
ToyConveyor_1,1649203763.209,34.9221,86.8657
ToyConveyor_1,1649203763.478,36.3501,86.4359
ToyConveyor_1,1649203763.739,25.847,88.1004
ToyConveyor_1,1649203764.005,43.5908,87.6876
ToyConveyor_1,1649203764.261,47.9188,84.8104
ToyConveyor_1,1649203764.511,31.6977,86.3448
ToyConveyor_1,1649203764.792,34.895,85.4088
ToyConveyor_1,1649203765.077,61.9971,84.6511
ToyConveyor_1,1649203765.338,59.221,85.1234
ToyConveyor_1,1649203765.591,35.659,88.3418
ToyConveyor_1,1649203765.84,55.8533,84.227
ToyConveyor_1,1649203766.101,21.405,84.8441
ToyConveyor_1,1649203766.362,30.9994,84.6043
ToyConveyor_1,1649203766.641,36.2657,82.4853
ToyConveyor_1,1649203766.91,37.4388,83.6579
ToyConveyor_1,1649203767.17,25.4229,85.7342
ToyConveyor_1,1649203767.431,34.7503,84.4753
ToyConveyor_1,1649203767.678,28.6857,85.5526
ToyConveyor_1,1649203767.949,40.0146,84.6907
ToyConveyor_1,1649203768.216,29.4411,86.4068
ToyConveyor_1,1649203768.487,37.3825,84.8788
ToyConveyor_1,1649203768.751,74.1516,84.7657
ToyConveyor_1,1649203769.021,23.1004,83.3321
ToyConveyor_1,1649203769.291,22.5703,83.8928
ToyConveyor_1,1649203769.581,31.1532,82.5383
ToyConveyor_1,1649203769.862,34.9378,85.1056
ToyConveyor_1,1649203770.133,33.3906,84.2169
ToyConveyor_1,1649203770.396,43.8539,84.4995
ToyConveyor_1,1649203770.641,30.7953,85.2782
ToyConveyor_1,1649203770.887,17.4438,83.2143
ToyConveyor_1,1649203771.144,30.7822,85.986
ToyConveyor_1,1649203771.39,36.4469,84.0063
ToyConveyor_1,1649203771.652,52.9528,83.6017
ToyConveyor_1,1649203771.915,32.6643,80.6105
ToyConveyor_1,1649203772.174,42.083,82.8759
ToyConveyor_1,1649203772.42,23.8453,82.8021
ToyConveyor_1,1649203772.699,27.4395,81.3933
ToyConveyor_1,1649203773.005,49.5142,84.6608
ToyConveyor_1,1649203773.296,34.0799,81.6291
ToyConveyor_1,1649203773.559,51.5176,82.4338
ToyConveyor_1,1649203773.818,34.3668,81.6948
ToyConveyor_1,1649203774.079,24.6823,83.3117
ToyConveyor_1,1649203774.343,36.3835,81.7321
ToyConveyor_1,1649203774.611,27.5262,81.2085
ToyConveyor_1,1649203774.865,24.553,84.306
ToyConveyor_1,1649203775.12,22.7082,83.2799
ToyConveyor_1,1649203775.372,34.2357,82.8584
ToyConveyor_1,1649203775.633,34.5126,83.3941
ToyConveyor_1,1649203775.894,70.4887,83.5275
ToyConveyor_1,1649203776.146,29.1998,81.3989
ToyConveyor_1,1649203776.416,27.4149,81.3085
ToyConveyor_1,1649203776.668,38.3214,81.2808
ToyConveyor_1,1649203776.919,42.3445,82.3123
ToyConveyor_1,1649203777.206,34.8373,82.1708
ToyConveyor_1,1649203777.486,83.7597,79.7743
ToyConveyor_1,1649203777.745,36.4425,80.5757
ToyConveyor_1,1649203778.005,24.7357,81.4615
ToyConveyor_1,1649203778.273,49.5002,81.9258
ToyConveyor_1,1649203778.53,39.1691,80.0906
ToyConveyor_1,1649203778.795,30.8072,81.5358
ToyConveyor_1,1649203779.058,20.3697,79.5376
ToyConveyor_1,1649203779.333,24.8021,80.3264
ToyConveyor_1,1649203779.586,39.3491,81.7743
ToyConveyor_1,1649203779.842,24.5777,81.3828
ToyConveyor_1,1649203780.128,18.8921,79.9903
ToyConveyor_1,1649203780.393,40.3815,82.077
ToyConveyor_1,1649203780.658,34.9906,80.6505
ToyConveyor_1,1649203780.945,30.6186,80.4868
ToyConveyor_1,1649203781.204,90.9325,80.2328
ToyConveyor_1,1649203781.466,26.8929,79.7844
ToyConveyor_1,1649203781.756,50.2135,80.7265
ToyConveyor_1,1649203782.036,56.7298,78.0043
ToyConveyor_1,1649203782.293,25.8486,80.0748
ToyConveyor_1,1649203782.56,26.0357,78.9829
ToyConveyor_1,1649203782.813,22.8707,80.0979
ToyConveyor_1,1649203783.084,31.1023,78.6588
ToyConveyor_1,1649203783.355,45.4316,80.3311
ToyConveyor_1,1649203783.635,21.2372,79.9388
ToyConveyor_1,1649203783.944,23.7801,80.7923
ToyConveyor_1,1649203784.215,32.6042,80.1474
ToyConveyor_1,1649203784.514,23.0799,80.4764
ToyConveyor_1,1649203784.813,28.7326,78.0193
ToyConveyor_1,1649203785.091,29.6896,78.7324
ToyConveyor_1,1649203785.351,26.3725,78.3647
ToyConveyor_1,1649203785.608,34.3875,78.7007
ToyConveyor_1,1649203785.868,24.3253,80.7949
ToyConveyor_1,1649203786.122,32.4293,78.3854
ToyConveyor_1,1649203786.384,20.5869,78.8951
ToyConveyor_1,1649203786.666,37.534,79.2411
ToyConveyor_1,1649203786.972,30.8481,78.121
ToyConveyor_1,1649203787.293,41.6125,77.1048
ToyConveyor_1,1649203787.567,35.8061,78.5763
ToyConveyor_1,1649203787.867,38.5357,78.5813
ToyConveyor_1,1649203788.148,31.9841,76.9753
ToyConveyor_1,1649203788.403,26.1182,76.1808
ToyConveyor_1,1649203788.535,66.9404,76.8655
ToyConveyor_1,1649203788.84,23.4118,76.5654
ToyConveyor_1,1649203789.162,40.462,75.8624
ToyConveyor_1,1649203789.451,24.5557,77.7217
ToyConveyor_1,1649203789.759,41.3502,76.2878
ToyConveyor_1,1649203790.025,28.1166,77.2209
ToyConveyor_1,1649203790.321,18.2932,74.4415
ToyConveyor_1,1649203790.595,55.5326,75.4251
ToyConveyor_1,1649203790.868,22.1554,76.6932
ToyConveyor_1,1649203791.168,21.2658,76.1874
ToyConveyor_1,1649203791.448,25.7862,74.9969
ToyConveyor_1,1649203791.722,23.7887,74.2768
ToyConveyor_1,1649203791.984,65.874,74.701
ToyConveyor_1,1649203792.242,22.5259,75.2411
ToyConveyor_1,1649203792.501,30.2674,73.5413
ToyConveyor_1,1649203792.752,31.2918,73.8894
ToyConveyor_1,1649203793.013,29.9564,73.9041
ToyConveyor_1,1649203793.283,46.1695,74.3327
ToyConveyor_1,1649203793.544,30.2112,74.3459
ToyConveyor_1,1649203793.797,19.0373,74.6182
ToyConveyor_1,1649203794.063,22.8392,74.4428
ToyConveyor_1,1649203794.343,21.7233,74.9092
ToyConveyor_1,1649203794.596,34.7461,76.6983
ToyConveyor_1,1649203794.846,23.2388,74.0456
ToyConveyor_1,1649203795.162,40.357,74.7311
ToyConveyor_1,1649203795.41,22.4773,75.3063
ToyConveyor_1,1649203795.666,17.5985,76.1144
ToyConveyor_1,1649203795.938,29.6443,74.3119
ToyConveyor_1,1649203796.226,52.5565,75.096
ToyConveyor_1,1649203796.511,31.6936,73.9719
ToyConveyor_1,1649203796.78,37.4119,74.746
ToyConveyor_1,1649203797.037,27.5186,73.7292
ToyConveyor_1,1649203797.303,26.6001,74.5373
ToyConveyor_1,1649203797.543,26.7726,73.9708
ToyConveyor_1,1649203797.803,48.8699,74.5189
ToyConveyor_1,1649203798.067,27.362,74.5367
ToyConveyor_1,1649203798.332,29.3865,74.7866
ToyConveyor_1,1649203798.607,41.9674,73.7455
ToyConveyor_1,1649203798.862,38.4556,73.6421
ToyConveyor_1,1649203799.119,41.2871,73.3707
ToyConveyor_1,1649203799.368,20.5341,75.2277
ToyConveyor_1,1649203799.644,26.8577,74.9428
ToyConveyor_1,1649203799.916,67.9918,73.8046
ToyConveyor_1,1649203800.176,22.4729,73.6837
ToyConveyor_1,1649203800.43,23.2868,72.5051
ToyConveyor_1,1649203800.68,20.0444,72.394
ToyConveyor_1,1649203800.943,55.8512,73.4396
ToyConveyor_1,1649203801.195,36.1912,73.9008
ToyConveyor_1,1649203801.457,29.0368,71.9418
ToyConveyor_1,1649203801.735,29.489,72.4252
ToyConveyor_1,1649203801.999,33.3801,73.2753
ToyConveyor_1,1649203802.258,50.4594,72.8201
ToyConveyor_1,1649203802.535,30.39,72.5084
ToyConveyor_1,1649203802.784,24.9865,72.0959
ToyConveyor_1,1649203803.058,33.3193,72.2339
ToyConveyor_1,1649203803.321,33.2461,72.291
ToyConveyor_1,1649203803.586,29.0923,71.7425
ToyConveyor_1,1649203803.858,29.6194,72.2088
ToyConveyor_1,1649203804.141,27.2435,71.5536
ToyConveyor_1,1649203804.405,68.3094,72.6955
ToyConveyor_1,1649203804.698,31.3236,72.7785
ToyConveyor_1,1649203805.008,22.7009,72.0074
ToyConveyor_1,1649203805.31,52.1732,71.9032
ToyConveyor_1,1649203805.571,27.1199,71.3433
ToyConveyor_1,1649203805.845,36.855,71.5081
ToyConveyor_1,1649203806.115,37.0057,71.3759
ToyConveyor_1,1649203806.38,19.7272,71.3565
ToyConveyor_1,1649203806.642,18.6958,70.6658
ToyConveyor_1,1649203806.901,33.7232,70.8321
ToyConveyor_1,1649203807.162,25.0315,70.726
ToyConveyor_1,1649203807.434,42.6729,70.6136
ToyConveyor_1,1649203807.691,35.1753,70.8651
ToyConveyor_1,1649203807.951,31.1465,70.8233
ToyConveyor_1,1649203808.203,31.81,70.5004
ToyConveyor_1,1649203808.453,23.1476,70.9907
ToyConveyor_1,1649203808.703,39.1194,70.9243
ToyConveyor_1,1649203808.975,43.17,69.7518
ToyConveyor_1,1649203809.246,28.422,70.8515
ToyConveyor_1,1649203809.499,27.6676,70.4748
ToyConveyor_1,1649203809.748,53.5151,70.29
ToyConveyor_1,1649203810.006,52.7741,70.1175
ToyConveyor_1,1649203810.269,32.6314,71.9477
ToyConveyor_1,1649203810.522,50.7367,69.4692
ToyConveyor_1,1649203810.78,16.8424,70.4962
ToyConveyor_1,1649203811.037,27.7719,70.4688
ToyConveyor_1,1649203811.286,31.8125,68.8078
ToyConveyor_1,1649203811.537,34.3587,68.5054
ToyConveyor_1,1649203811.785,22.5698,69.1656
ToyConveyor_1,1649203812.052,30.6803,69.2256
ToyConveyor_1,1649203812.322,22.655,69.334
ToyConveyor_1,1649203812.577,35.3094,69.5937
ToyConveyor_1,1649203812.833,23.6753,70.1426
ToyConveyor_1,1649203813.092,34.5213,69.287
